FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,MONTH,DAY_OF_WEEK,HOUR,ROUTE
2023-05-09,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2503.0,TPA,"Tampa, FL",MIA,"Miami, FL",1730.0,1900-01-01 18:52:00,82.0,16.0,1908.0,1947.0,47.0,1840.0,2034.0,114.0,0.0,Not Cancelled,0.0,70.0,102.0,39.0,204.0,3.0,0.0,32.0,0.0,79.0,5,1,18.0,TPA-MIA
2021-12-17,ALLEGIANT AIR,Allegiant Air: G4,G4,20368.0,259.0,LAS,"Las Vegas, NV",MSO,"Missoula, MT",1820.0,1900-01-01 19:12:00,52.0,15.0,1927.0,2227.0,7.0,2140.0,2234.0,54.0,0.0,Not Cancelled,0.0,140.0,142.0,120.0,750.0,2.0,0.0,2.0,0.0,50.0,12,4,19.0,LAS-MSO
2019-09-30,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1507.0,LAX,"Los Angeles, CA",CLT,"Charlotte, NC",1130.0,1900-01-01 12:12:00,42.0,17.0,1229.0,1934.0,7.0,1920.0,1941.0,21.0,0.0,Not Cancelled,0.0,290.0,269.0,245.0,2125.0,0.0,0.0,0.0,0.0,21.0,9,0,12.0,LAX-CLT
2021-03-29,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,2463.0,DEN,"Denver, CO",FLL,"Fort Lauderdale, FL",1750.0,1900-01-01 18:27:00,37.0,20.0,1847.0,3.0,4.0,2344.0,7.0,23.0,0.0,Not Cancelled,0.0,234.0,220.0,196.0,1703.0,3.0,0.0,0.0,0.0,20.0,3,0,18.0,DEN-FLL
2023-03-04,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,540.0,BOS,"Boston, MA",ATL,"Atlanta, GA",815.0,1900-01-01 09:17:00,62.0,13.0,930.0,1156.0,6.0,1123.0,1202.0,39.0,0.0,Not Cancelled,0.0,188.0,165.0,146.0,946.0,0.0,39.0,0.0,0.0,0.0,3,5,9.0,BOS-ATL
2021-04-12,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,985.0,DCA,"Washington, DC",JFK,"New York, NY",1712.0,1900-01-01 17:46:00,34.0,9.0,1755.0,1837.0,32.0,1845.0,1909.0,24.0,0.0,Not Cancelled,0.0,93.0,83.0,42.0,213.0,24.0,0.0,0.0,0.0,0.0,4,0,17.0,DCA-JFK
2020-01-17,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,5708.0,SFO,"San Francisco, CA",BOI,"Boise, ID",1415.0,1900-01-01 14:40:00,25.0,24.0,1504.0,1717.0,2.0,1705.0,1719.0,14.0,0.0,Not Cancelled,0.0,110.0,99.0,73.0,522.0,0.0,0.0,0.0,0.0,0.0,1,4,14.0,SFO-BOI
2019-11-29,MESA AIRLINES INC.,Mesa Airlines Inc.: YV,YV,20378.0,6096.0,IAH,"Houston, TX",OKC,"Oklahoma City, OK",1805.0,1900-01-01 18:14:00,9.0,30.0,1844.0,1954.0,3.0,1940.0,1957.0,17.0,0.0,Not Cancelled,0.0,95.0,103.0,70.0,395.0,17.0,0.0,0.0,0.0,0.0,11,4,18.0,IAH-OKC
2021-10-18,MESA AIRLINES INC.,Mesa Airlines Inc.: YV,YV,20378.0,6195.0,IAH,"Houston, TX",ORF,"Norfolk, VA",1156.0,1900-01-01 12:09:00,13.0,13.0,1222.0,1558.0,3.0,1555.0,1601.0,6.0,0.0,Not Cancelled,0.0,179.0,172.0,156.0,1201.0,0.0,0.0,0.0,0.0,0.0,10,0,12.0,IAH-ORF
2019-03-21,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3337.0,LAX,"Los Angeles, CA",STS,"Santa Rosa, CA",2055.0,1900-01-01 21:37:00,42.0,20.0,2157.0,2302.0,5.0,2235.0,2307.0,32.0,0.0,Not Cancelled,0.0,100.0,90.0,65.0,400.0,0.0,0.0,0.0,0.0,32.0,3,3,21.0,LAX-STS
2021-03-24,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,639.0,TPA,"Tampa, FL",IAD,"Washington, DC",1415.0,1900-01-01 14:33:00,18.0,13.0,1446.0,1637.0,5.0,1632.0,1642.0,10.0,0.0,Not Cancelled,0.0,137.0,129.0,111.0,811.0,0.0,0.0,0.0,0.0,0.0,3,2,14.0,TPA-IAD
2019-12-03,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1925.0,OAK,"Oakland, CA",LAX,"Los Angeles, CA",1340.0,1900-01-01 13:51:00,11.0,11.0,1402.0,1501.0,10.0,1510.0,1511.0,1.0,0.0,Not Cancelled,0.0,90.0,80.0,59.0,337.0,0.0,0.0,0.0,0.0,0.0,12,1,13.0,OAK-LAX
2022-07-28,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2781.0,STL,"St. Louis, MO",OKC,"Oklahoma City, OK",1610.0,1900-01-01 16:16:00,6.0,15.0,1631.0,1748.0,4.0,1730.0,1752.0,22.0,0.0,Not Cancelled,0.0,80.0,96.0,77.0,462.0,6.0,0.0,16.0,0.0,0.0,7,3,16.0,STL-OKC
2022-03-26,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,2428.0,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1901.0,1900-01-01 19:57:00,56.0,16.0,2013.0,2126.0,4.0,2038.0,2130.0,52.0,0.0,Not Cancelled,0.0,97.0,93.0,73.0,416.0,7.0,0.0,0.0,0.0,45.0,3,5,19.0,RDU-EWR
2022-06-02,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,1550.0,BWI,"Baltimore, MD",FLL,"Fort Lauderdale, FL",1720.0,1900-01-01 18:18:00,58.0,12.0,1830.0,2039.0,3.0,1955.0,2042.0,47.0,0.0,Not Cancelled,0.0,155.0,144.0,129.0,925.0,0.0,0.0,0.0,0.0,47.0,6,3,18.0,BWI-FLL
2022-08-26,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2697.0,ATL,"Atlanta, GA",DAL,"Dallas, TX",820.0,1900-01-01 08:20:00,0.0,24.0,844.0,922.0,3.0,925.0,925.0,0.0,0.0,Not Cancelled,0.0,125.0,125.0,98.0,721.0,0.0,0.0,0.0,0.0,0.0,8,4,8.0,ATL-DAL
2022-05-06,ALLEGIANT AIR,Allegiant Air: G4,G4,20368.0,731.0,VPS,"Valparaiso, FL",CVG,"Cincinnati, OH",1657.0,1900-01-01 17:26:00,29.0,16.0,1742.0,2012.0,7.0,1945.0,2019.0,34.0,0.0,Not Cancelled,0.0,108.0,113.0,90.0,600.0,26.0,0.0,5.0,0.0,3.0,5,4,17.0,VPS-CVG
2021-06-24,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,1548.0,LAX,"Los Angeles, CA",SFO,"San Francisco, CA",1600.0,1900-01-01 16:06:00,6.0,43.0,1649.0,1745.0,3.0,1713.0,1748.0,35.0,0.0,Not Cancelled,0.0,73.0,102.0,56.0,337.0,0.0,0.0,29.0,0.0,6.0,6,3,16.0,LAX-SFO
2023-01-11,HAWAIIAN AIRLINES INC.,Hawaiian Airlines Inc.: HA,HA,19690.0,45.0,SJC,"San Jose, CA",OGG,"Kahului, HI",840.0,1900-01-01 08:54:00,14.0,10.0,904.0,1248.0,18.0,1220.0,1306.0,46.0,0.0,Not Cancelled,0.0,340.0,372.0,344.0,2355.0,32.0,14.0,0.0,0.0,0.0,1,2,8.0,SJC-OGG
2021-10-05,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,2510.0,ATL,"Atlanta, GA",IND,"Indianapolis, IN",1724.0,1900-01-01 19:09:00,105.0,8.0,1917.0,2029.0,5.0,1850.0,2034.0,104.0,0.0,Not Cancelled,0.0,86.0,85.0,72.0,432.0,0.0,104.0,0.0,0.0,0.0,10,1,19.0,ATL-IND
2021-10-29,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1449.0,MCO,"Orlando, FL",MIA,"Miami, FL",2120.0,1900-01-01 21:42:00,22.0,24.0,2206.0,2245.0,12.0,2229.0,2257.0,28.0,0.0,Not Cancelled,0.0,69.0,75.0,39.0,192.0,0.0,0.0,6.0,0.0,22.0,10,4,21.0,MCO-MIA
2022-04-04,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,399.0,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",2230.0,1900-01-01 22:50:00,20.0,14.0,2304.0,15.0,3.0,2355.0,18.0,23.0,0.0,Not Cancelled,0.0,85.0,88.0,71.0,414.0,18.0,0.0,3.0,0.0,2.0,4,0,22.0,LAS-SFO
2022-12-23,HORIZON AIR,Horizon Air: QX,QX,19687.0,2405.0,ANC,"Anchorage, AK",FAI,"Fairbanks, AK",600.0,1900-01-01 06:20:00,20.0,15.0,635.0,726.0,2.0,709.0,728.0,19.0,0.0,Not Cancelled,0.0,69.0,68.0,51.0,261.0,0.0,19.0,0.0,0.0,0.0,12,4,6.0,ANC-FAI
2021-10-10,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,3619.0,ORD,"Chicago, IL",DTW,"Detroit, MI",1425.0,1900-01-01 15:10:00,45.0,17.0,1527.0,1712.0,9.0,1642.0,1721.0,39.0,0.0,Not Cancelled,0.0,77.0,71.0,45.0,235.0,0.0,39.0,0.0,0.0,0.0,10,6,15.0,ORD-DTW
2022-12-19,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,215.0,BOS,"Boston, MA",DFW,"Dallas/Fort Worth, TX",1035.0,1900-01-01 11:01:00,26.0,18.0,1119.0,1425.0,10.0,1409.0,1435.0,26.0,0.0,Not Cancelled,0.0,274.0,274.0,246.0,1562.0,22.0,0.0,0.0,0.0,4.0,12,0,11.0,BOS-DFW
2021-12-18,REPUBLIC AIRLINE,Republic Airline: YX,YX,20452.0,5736.0,BOS,"Boston, MA",JFK,"New York, NY",1159.0,1900-01-01 12:09:00,10.0,13.0,1222.0,1312.0,11.0,1319.0,1323.0,4.0,0.0,Not Cancelled,0.0,80.0,74.0,50.0,187.0,0.0,0.0,0.0,0.0,0.0,12,5,12.0,BOS-JFK
2023-06-27,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2389.0,SFO,"San Francisco, CA",MIA,"Miami, FL",2354.0,1900-01-01 02:09:00,35.0,17.0,46.0,841.0,15.0,833.0,856.0,23.0,0.0,Not Cancelled,0.0,339.0,327.0,295.0,2585.0,23.0,0.0,0.0,0.0,0.0,6,1,2.0,SFO-MIA
2020-12-09,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,221.0,ORD,"Chicago, IL",SFO,"San Francisco, CA",1845.0,1900-01-01 18:45:00,0.0,30.0,1915.0,2106.0,11.0,2110.0,2117.0,7.0,0.0,Not Cancelled,0.0,265.0,272.0,231.0,1846.0,0.0,0.0,0.0,0.0,0.0,12,2,18.0,ORD-SFO
2022-12-29,UNITED AIR LINES INC.,United Air Lines Inc.: UA,UA,19977.0,2106.0,IAH,"Houston, TX",EWR,"Newark, NJ",1940.0,1900-01-01 20:15:00,35.0,49.0,2104.0,100.0,9.0,6.0,109.0,63.0,0.0,Not Cancelled,0.0,206.0,234.0,176.0,1400.0,22.0,0.0,28.0,0.0,13.0,12,3,20.0,IAH-EWR
2023-08-13,SPIRIT AIR LINES,Spirit Air Lines: NK,NK,20416.0,273.0,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",830.0,1900-01-01 10:04:00,94.0,16.0,1020.0,1421.0,6.0,1303.0,1427.0,84.0,0.0,Not Cancelled,0.0,213.0,203.0,181.0,1372.0,36.0,0.0,48.0,0.0,0.0,8,6,10.0,DFW-EWR
2020-03-17,ENDEAVOR AIR INC.,Endeavor Air Inc.: 9E,9E,20363.0,5296.0,ATL,"Atlanta, GA",MOB,"Mobile, AL",1809.0,1900-01-01 18:33:00,24.0,15.0,1848.0,1840.0,4.0,1831.0,1844.0,13.0,0.0,Not Cancelled,0.0,82.0,71.0,52.0,302.0,0.0,0.0,0.0,0.0,0.0,3,1,18.0,ATL-MOB
2019-06-28,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,332.0,MIA,"Miami, FL",LGA,"New York, NY",1654.0,1900-01-01 17:17:00,23.0,26.0,1743.0,2105.0,5.0,1959.0,2110.0,71.0,0.0,Not Cancelled,0.0,185.0,233.0,202.0,1096.0,0.0,23.0,48.0,0.0,0.0,6,4,17.0,MIA-LGA
2023-01-05,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,279.0,SEA,"Seattle, WA",BUR,"Burbank, CA",705.0,1900-01-01 09:22:00,137.0,26.0,948.0,1155.0,6.0,940.0,1201.0,141.0,0.0,Not Cancelled,0.0,155.0,159.0,127.0,937.0,137.0,0.0,4.0,0.0,0.0,1,3,9.0,SEA-BUR
2022-03-20,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,62.0,PBI,"West Palm Beach/Palm Beach, FL",LGA,"New York, NY",1136.0,1900-01-01 11:50:00,14.0,13.0,1203.0,1417.0,33.0,1429.0,1450.0,21.0,0.0,Not Cancelled,0.0,173.0,180.0,134.0,1035.0,14.0,0.0,7.0,0.0,0.0,3,6,11.0,PBI-LGA
2019-07-02,MESA AIRLINES INC.,Mesa Airlines Inc.: YV,YV,20378.0,5875.0,MLI,"Moline, IL",DFW,"Dallas/Fort Worth, TX",730.0,1900-01-01 07:38:00,8.0,16.0,754.0,938.0,12.0,939.0,950.0,11.0,0.0,Not Cancelled,0.0,129.0,132.0,104.0,691.0,0.0,0.0,0.0,0.0,0.0,7,1,7.0,MLI-DFW
2019-08-01,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,59.0,DAL,"Dallas, TX",HOU,"Houston, TX",2100.0,1900-01-01 21:24:00,24.0,16.0,2140.0,2221.0,5.0,2210.0,2226.0,16.0,0.0,Not Cancelled,0.0,70.0,62.0,41.0,239.0,3.0,0.0,0.0,0.0,13.0,8,3,21.0,DAL-HOU
2022-09-13,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2108.0,DEN,"Denver, CO",BZN,"Bozeman, MT",1950.0,1900-01-01 20:11:00,21.0,20.0,2031.0,2147.0,5.0,2135.0,2152.0,17.0,0.0,Not Cancelled,0.0,105.0,101.0,76.0,524.0,0.0,0.0,0.0,0.0,17.0,9,1,20.0,DEN-BZN
2021-04-06,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,5311.0,DEN,"Denver, CO",DTW,"Detroit, MI",1745.0,1900-01-01 18:09:00,24.0,36.0,1845.0,2316.0,6.0,2246.0,2322.0,36.0,0.0,Not Cancelled,0.0,181.0,193.0,151.0,1123.0,36.0,0.0,0.0,0.0,0.0,4,1,18.0,DEN-DTW
2022-12-10,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,738.0,MSP,"Minneapolis, MN",STL,"St. Louis, MO",728.0,1900-01-01 07:39:00,11.0,27.0,806.0,915.0,6.0,916.0,921.0,5.0,0.0,Not Cancelled,0.0,108.0,102.0,69.0,448.0,0.0,0.0,0.0,0.0,0.0,12,5,7.0,MSP-STL
2022-07-18,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,4067.0,MDW,"Chicago, IL",MSP,"Minneapolis, MN",1408.0,1900-01-01 18:06:00,238.0,16.0,1822.0,1925.0,8.0,1541.0,1933.0,232.0,0.0,Not Cancelled,0.0,93.0,87.0,63.0,349.0,0.0,232.0,0.0,0.0,0.0,7,0,18.0,MDW-MSP
2023-04-02,HAWAIIAN AIRLINES INC.,Hawaiian Airlines Inc.: HA,HA,19690.0,57.0,SAN,"San Diego, CA",OGG,"Kahului, HI",910.0,1900-01-01 09:34:00,24.0,18.0,952.0,1214.0,5.0,1215.0,1219.0,4.0,0.0,Not Cancelled,0.0,365.0,345.0,322.0,2541.0,0.0,0.0,0.0,0.0,0.0,4,6,9.0,SAN-OGG
2022-04-04,ENDEAVOR AIR INC.,Endeavor Air Inc.: 9E,9E,20363.0,5028.0,BHM,"Birmingham, AL",LGA,"New York, NY",1553.0,1900-01-01 16:35:00,42.0,12.0,1647.0,1945.0,9.0,1921.0,1954.0,33.0,0.0,Not Cancelled,0.0,148.0,139.0,118.0,866.0,24.0,0.0,0.0,0.0,9.0,4,0,16.0,BHM-LGA
2023-03-27,FRONTIER AIRLINES INC.,Frontier Airlines Inc.: F9,F9,20436.0,1210.0,STL,"St. Louis, MO",MCO,"Orlando, FL",2023.0,1900-01-01 20:33:00,10.0,16.0,2049.0,2353.0,24.0,2356.0,17.0,21.0,0.0,Not Cancelled,0.0,153.0,164.0,124.0,882.0,0.0,0.0,11.0,0.0,10.0,3,0,20.0,STL-MCO
2022-07-26,ENDEAVOR AIR INC.,Endeavor Air Inc.: 9E,9E,20363.0,5273.0,JFK,"New York, NY",CVG,"Cincinnati, OH",1900.0,1900-01-01 19:46:00,46.0,28.0,2014.0,2149.0,5.0,2124.0,2154.0,30.0,0.0,Not Cancelled,0.0,144.0,128.0,95.0,589.0,30.0,0.0,0.0,0.0,0.0,7,1,19.0,JFK-CVG
2019-10-10,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,2014.0,ATL,"Atlanta, GA",BNA,"Nashville, TN",1320.0,1900-01-01 13:35:00,15.0,6.0,1341.0,1320.0,5.0,1325.0,1325.0,0.0,0.0,Not Cancelled,0.0,65.0,50.0,39.0,214.0,0.0,0.0,0.0,0.0,0.0,10,3,13.0,ATL-BNA
2022-07-15,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,2269.0,BOS,"Boston, MA",ORD,"Chicago, IL",1734.0,1900-01-01 19:24:00,110.0,26.0,1950.0,2052.0,24.0,1930.0,2116.0,106.0,0.0,Not Cancelled,0.0,176.0,172.0,122.0,867.0,2.0,0.0,0.0,0.0,104.0,7,4,19.0,BOS-ORD
2022-12-23,FRONTIER AIRLINES INC.,Frontier Airlines Inc.: F9,F9,20436.0,1163.0,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1108.0,1900-01-01 11:08:00,0.0,33.0,1141.0,1357.0,14.0,1354.0,1411.0,17.0,0.0,Not Cancelled,0.0,166.0,183.0,136.0,861.0,0.0,0.0,17.0,0.0,0.0,12,4,11.0,PHL-MCO
2019-03-15,ENDEAVOR AIR INC.,Endeavor Air Inc.: 9E,9E,20363.0,3453.0,CVG,"Cincinnati, OH",LGA,"New York, NY",1633.0,1900-01-01 20:18:00,225.0,15.0,2033.0,2221.0,18.0,1829.0,2239.0,250.0,0.0,Not Cancelled,0.0,116.0,141.0,108.0,585.0,0.0,0.0,250.0,0.0,0.0,3,4,20.0,CVG-LGA
2019-06-16,ALASKA AIRLINES INC.,Alaska Airlines Inc.: AS,AS,19930.0,89.0,SEA,"Seattle, WA",ANC,"Anchorage, AK",2210.0,1900-01-01 23:32:00,82.0,21.0,2353.0,155.0,5.0,45.0,200.0,75.0,0.0,Not Cancelled,0.0,215.0,208.0,182.0,1448.0,0.0,0.0,0.0,0.0,75.0,6,6,23.0,SEA-ANC
2019-12-21,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1292.0,LAX,"Los Angeles, CA",BNA,"Nashville, TN",2309.0,1900-01-01 23:22:00,13.0,14.0,2336.0,508.0,6.0,505.0,514.0,9.0,0.0,Not Cancelled,0.0,236.0,232.0,212.0,1797.0,0.0,0.0,0.0,0.0,0.0,12,5,23.0,LAX-BNA
2021-05-06,ALLEGIANT AIR,Allegiant Air: G4,G4,20368.0,2249.0,AVL,"Asheville, NC",SFB,"Sanford, FL",2152.0,1900-01-01 21:53:00,1.0,8.0,2201.0,2310.0,9.0,2318.0,2319.0,1.0,0.0,Not Cancelled,0.0,86.0,86.0,69.0,465.0,0.0,0.0,0.0,0.0,0.0,5,3,21.0,AVL-SFB
2019-04-13,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,885.0,JFK,"New York, NY",RDU,"Raleigh/Durham, NC",730.0,1900-01-01 08:26:00,56.0,21.0,847.0,1001.0,3.0,924.0,1004.0,40.0,0.0,Not Cancelled,0.0,114.0,98.0,74.0,427.0,40.0,0.0,0.0,0.0,0.0,4,5,8.0,JFK-RDU
2022-12-20,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,564.0,MCO,"Orlando, FL",BWI,"Baltimore, MD",910.0,1900-01-01 09:50:00,40.0,11.0,1001.0,1141.0,5.0,1120.0,1146.0,26.0,0.0,Not Cancelled,0.0,130.0,116.0,100.0,787.0,19.0,0.0,0.0,0.0,7.0,12,1,9.0,MCO-BWI
2021-06-20,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,64.0,SEA,"Seattle, WA",JFK,"New York, NY",1332.0,1900-01-01 13:59:00,27.0,15.0,1414.0,2209.0,11.0,2205.0,2220.0,15.0,0.0,Not Cancelled,0.0,333.0,321.0,295.0,2422.0,15.0,0.0,0.0,0.0,0.0,6,6,13.0,SEA-JFK
2021-06-26,DELTA AIR LINES INC.,Delta Air Lines Inc.: DL,DL,19790.0,1689.0,MCO,"Orlando, FL",LAX,"Los Angeles, CA",1549.0,1900-01-01 16:18:00,29.0,16.0,1634.0,1805.0,6.0,1805.0,1811.0,6.0,0.0,Not Cancelled,0.0,316.0,293.0,271.0,2218.0,0.0,0.0,0.0,0.0,0.0,6,5,16.0,MCO-LAX
2021-08-18,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,5320.0,MHT,"Manchester, NH",MDW,"Chicago, IL",1835.0,1900-01-01 19:17:00,42.0,10.0,1927.0,2028.0,29.0,2000.0,2057.0,57.0,0.0,Not Cancelled,0.0,145.0,160.0,121.0,838.0,0.0,0.0,15.0,0.0,42.0,8,2,19.0,MHT-MDW
2021-12-29,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,775.0,MIA,"Miami, FL",ORF,"Norfolk, VA",2215.0,1900-01-01 22:42:00,27.0,18.0,2300.0,43.0,3.0,33.0,46.0,13.0,0.0,Not Cancelled,0.0,138.0,124.0,103.0,802.0,0.0,0.0,0.0,0.0,0.0,12,2,22.0,MIA-ORF
2019-05-21,AMERICAN AIRLINES INC.,American Airlines Inc.: AA,AA,19805.0,1612.0,DFW,"Dallas/Fort Worth, TX",GSP,"Greer, SC",1020.0,1900-01-01 11:01:00,41.0,10.0,1111.0,1400.0,9.0,1338.0,1409.0,31.0,0.0,Not Cancelled,0.0,138.0,128.0,109.0,862.0,0.0,9.0,0.0,0.0,22.0,5,1,11.0,DFW-GSP
2021-04-13,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,917.0,BOS,"Boston, MA",JFK,"New York, NY",600.0,1900-01-01 06:01:00,1.0,19.0,620.0,703.0,11.0,713.0,714.0,1.0,0.0,Not Cancelled,0.0,73.0,73.0,43.0,187.0,0.0,0.0,0.0,0.0,0.0,4,1,6.0,BOS-JFK
2022-02-12,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,5755.0,DEN,"Denver, CO",SAV,"Savannah, GA",945.0,1900-01-01 09:55:00,10.0,46.0,1041.0,1528.0,6.0,1524.0,1534.0,10.0,0.0,Not Cancelled,0.0,219.0,219.0,167.0,1414.0,0.0,0.0,0.0,0.0,0.0,2,5,9.0,DEN-SAV
2021-08-12,PSA AIRLINES INC.,PSA Airlines Inc.: OH,OH,20397.0,5384.0,CLT,"Charlotte, NC",VPS,"Valparaiso, FL",1710.0,1900-01-01 17:21:00,11.0,21.0,1742.0,1752.0,21.0,1755.0,1813.0,18.0,0.0,Not Cancelled,0.0,105.0,112.0,70.0,460.0,0.0,0.0,7.0,0.0,11.0,8,3,17.0,CLT-VPS
2023-05-06,JETBLUE AIRWAYS,JetBlue Airways: B6,B6,20409.0,400.0,MSY,"New Orleans, LA",BOS,"Boston, MA",1033.0,1900-01-01 20:30:00,597.0,19.0,2049.0,53.0,4.0,1501.0,57.0,596.0,0.0,Not Cancelled,0.0,208.0,207.0,184.0,1368.0,437.0,0.0,0.0,0.0,159.0,5,5,20.0,MSY-BOS
2021-07-23,SKYWEST AIRLINES INC.,SkyWest Airlines Inc.: OO,OO,20304.0,5399.0,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1740.0,1900-01-01 18:00:00,20.0,15.0,1815.0,1901.0,6.0,1850.0,1907.0,17.0,0.0,Not Cancelled,0.0,70.0,67.0,46.0,236.0,0.0,0.0,0.0,0.0,17.0,7,4,18.0,LAX-LAS
2022-09-22,REPUBLIC AIRLINE,Republic Airline: YX,YX,20452.0,5684.0,BOS,"Boston, MA",ORD,"Chicago, IL",1020.0,1900-01-01 10:54:00,34.0,24.0,1118.0,1241.0,17.0,1159.0,1258.0,59.0,0.0,Not Cancelled,0.0,159.0,184.0,143.0,867.0,0.0,0.0,25.0,0.0,34.0,9,3,10.0,BOS-ORD
2019-11-26,ENDEAVOR AIR INC.,Endeavor Air Inc.: 9E,9E,20363.0,5262.0,LGA,"New York, NY",CAE,"Columbia, SC",2120.0,1900-01-01 21:41:00,21.0,14.0,2155.0,2331.0,6.0,2335.0,2337.0,2.0,0.0,Not Cancelled,0.0,135.0,116.0,96.0,617.0,0.0,0.0,0.0,0.0,0.0,11,1,21.0,LGA-CAE
2021-04-28,ENVOY AIR,Envoy Air: MQ,MQ,20398.0,4209.0,SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX",1024.0,1900-01-01 10:48:00,24.0,19.0,1107.0,1219.0,11.0,1127.0,1230.0,63.0,0.0,Not Cancelled,0.0,63.0,102.0,72.0,113.0,0.0,0.0,39.0,0.0,24.0,4,2,10.0,SPS-DFW
2019-02-26,SOUTHWEST AIRLINES CO.,Southwest Airlines Co.: WN,WN,19393.0,344.0,ATL,"Atlanta, GA",MSP,"Minneapolis, MN",1620.0,1900-01-01 17:00:00,40.0,13.0,1713.0,1839.0,4.0,1805.0,1843.0,38.0,0.0,Not Cancelled,0.0,165.0,163.0,146.0,907.0,0.0,0.0,0.0,0.0,38.0,2,1,17.0,ATL-MSP
2022-02-07,HORIZON AIR,Horizon Air: QX,QX,19687.0,2396.0,PDX,"Portland, OR",GEG,"Spokane, WA",2100.0,1900-01-01 21:07:00,7.0,8.0,2115.0,2207.0,5.0,2208.0,2212.0,4.0,0.0,Not Cancelled,0.0,68.0,65.0,52.0,279.0,0.0,0.0,0.0,0.0,0.0,2,0,21.0,PDX-GEG
2021-06-22,SPIRIT AIR LINES,Spirit Air Lines: NK,NK,20416.0,162.0,FLL,"Fort Lauderdale, FL",BDL,"Hartford, CT",2050.0,1900-01-01 21:25:00,35.0,21.0,2146.0,15.0,4.0,2349.0,19.0,30.0,0.0,Not Cancelled,0.0,179.0,174.0,149.0,1173.0,30.0,0.0,0.0,0.0,0.0,6,1,21.0,FLL-BDL
